"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x16475267","x1196815348751716352",2019-11-19 15:39:49,"jackhutton","Interesting. Over the past 2.5 years I’ve heard no end of complaints from Trump officials about their Obama predecessors but never has this remarkable detail been mentioned. Would love to see a copy of these “you will fail” notes. https://t.co/BdvIHXaYaq","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x327862439","jonathanvswan","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,843,"x126722715","abbydphillip","Abby D. Phillip",216042,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196804017407569926","Interesting. Over the past 2.5 years I’ve heard no end of complaints from Trump officials about their Obama predecessors but never has this remarkable detail been mentioned. Would love to see a copy of these “you will fail” notes. https://t.co/BdvIHXaYaq",2019-11-19 14:54:47,"Twitter Web App",933,199,"x327862439","jonathanvswan","Jonathan Swan",216769,4845,3274,"Washington D.C.","Reporter. Send me tips: jonathan@axios.com // jonathanvswan@protonmail.com // DM me for my Signal #.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jackhutton/status/1196815348751716352","Jack Hutton","iPhone: 37.776634,-122.407928","( img: via GG Natl Pk rare snowfall in the Marin headlands ) - instagram: @jackhutton snapchat jack-hutton Make America Reality-Based Again! #MARBA","http://jackhutton.com",FALSE,3817,5000,276,269149,116939,2008-09-26 21:30:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/16475267/1541613791","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/895709744479952897/AtNlF0yf_normal.jpg"
"x26518263","x1196815349938900993",2019-11-19 15:39:49,"Clay8191","Dear libs,

Do you think Trump sacrificed his billionaire lifestyle just so he could put his life in danger, be constantly slandered, &amp; have idiots compare him to Adolph Hitler?

No.

He did it because he loves this country, knew it was in trouble, &amp; wanted to save it. Thank God!","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x817661098988019712","Education4Libs","en",,,,,,,,,,,,,,,,"x1196699370512625665","Dear libs,

Do you think Trump sacrificed his billionaire lifestyle just so he could put his life in danger, be constantly slandered, &amp; have idiots compare him to Adolph Hitler?

No.

He did it because he loves this country, knew it was in trouble, &amp; wanted to save it. Thank God!",2019-11-19 07:58:58,"Twitter for iPhone",14013,5293,"x817661098988019712","Education4Libs","Educating Liberals",422140,285078,8908,"Minnesota, USA","Digital soldier. Shadowbanned by Twitter. #WWG1WGA 🇺🇸 KAG products 👇🏻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Clay8191/status/1196815349938900993","Bill Clay III","Escaped KommieKalifornia 22yrs","ΜΟΛΩΝ ΛΑΒΕ #AntiDemocRAT #CONSTITUTION #Liberty #2A #RKBA #KAG Tweets/ReTweets do not necessarily=endorsement. Despise #nannystate mentality & #Leftists","https://www.facebook.com/BillClay.III.Percent",FALSE,2424,4600,24,26883,785,2009-03-25 15:23:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/26518263/1354303455","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/542007221958090753/X6oWXBi0_normal.jpeg"
"x414468447","x1196815349976571906",2019-11-19 15:39:49,"starrynight620","CONSPIRACY NUT Lt. Col. Vindman Accuses Ukrainian President Zelensky of 'Being Prepped' to Bring Up Burisma During Trump Phone Call (VIDEO) https://t.co/3QMqCN44RT via @gatewaypundit","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x19211550","gatewaypundit","en",,,,,,,,,,,,,,,,"x1196808574921560064","CONSPIRACY NUT Lt. Col. Vindman Accuses Ukrainian President Zelensky of 'Being Prepped' to Bring Up Burisma During Trump Phone Call (VIDEO) https://t.co/3QMqCN44RT via @gatewaypundit",2019-11-19 15:12:54,"Twitter Web Client",215,168,"x19211550","gatewaypundit","Jim Hoft",196336,1394,92351,"St. Louis, Missouri","Writer- Speaker- Where Hope Made a Comeback - Top Choice of the American Truth Seeker",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/starrynight620/status/1196815349976571906","☀️𝕊𝕥𝕒𝕣𝕣𝕪𝕟𝕚𝕘𝕙𝕥🌜𝕊𝕚𝕩𝕋𝕨𝕖𝕟𝕥𝕪☀️","Southern Alabama ","ℕ𝕠 𝔻𝕄'𝕤 𝕄𝕒𝕣𝕣𝕚𝕖𝕕💍 #ℚ𝔸ℕ𝕆ℕ #𝕄𝔸𝔾𝔸 #𝕎𝕎𝔾1𝕎𝔾𝔸🙏🏼𝕋𝕙𝕖 ℂ𝕙𝕦𝕣𝕔𝕙 𝕠𝕗 𝕁𝕖𝕤𝕦𝕤 ℂ𝕙𝕣𝕚𝕤𝕥 𝕠𝕗 𝕃𝕒𝕥𝕥𝕖𝕣-𝕕𝕒𝕪 𝕊𝕒𝕚𝕟𝕥𝕤🙏",,FALSE,12663,13592,5,48811,45561,2011-11-17 02:51:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/414468447/1556569617","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1192304052450840576/3u5XkQpJ_normal.jpg"
"x913891656784662530","x1196815349959802881",2019-11-19 15:39:49,"C0G1TO_ERG0_SUM","She's right about one point. I left a note -- tucked away in my desk -- for my successor. I wished him success and encouraged him not to grow jaded despite the pace and obstacles. I also left my personal email in case he wished to seek candid advice.

I never heard from him. https://t.co/KWbzG4yLNI","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x113064158","nedprice","en","x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,843,"x126722715","abbydphillip","Abby D. Phillip",216041,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,"x1196810243491192832","She's right about one point. I left a note -- tucked away in my desk -- for my successor. I wished him success and encouraged him not to grow jaded despite the pace and obstacles. I also left my personal email in case he wished to seek candid advice.

I never heard from him. https://t.co/KWbzG4yLNI",2019-11-19 15:19:32,"Twitter Web App",1583,491,"x113064158","nedprice","Ned Price",78156,2638,3810,"Washington, DC","@POTUS44 Special Asst & @NSC44 Spox. @CIA before. Now direct policy/comms @NatSecAction, teach @Georgetown, & @NBC contributor. Aspiring public servant again.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C0G1TO_ERG0_SUM/status/1196815349959802881","not a supreme court justice",,"Believer in rational thought, science, climate change, democracy and young people",,FALSE,250,953,0,44948,69778,2017-09-29 22:22:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/913891656784662530/1553464147","","http://pbs.twimg.com/profile_images/959082766997512192/LtaKHc6I_normal.jpg"
"x202358370","x1196815350001569792",2019-11-19 15:39:49,"jesse_holbrook","legal bribery https://t.co/xTXQaSNWxo","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,"twitter.com/nytimes/status…","https://t.co/xTXQaSNWxo","https://twitter.com/nytimes/status/1196088157072220160",,,,,,,,,"x1634248890","kenklippenstein","en","x1196088157072220160","FedEx's tax bill went from $1.5 billion to $0 in a single year. What changed? The Trump administration’s tax cut — for which the company had lobbied hard. https://t.co/B3Bi6FYIaq",2019-11-17 15:30:13,"SocialFlow",3798,2637,"x807095","nytimes","The New York Times",44534724,896,377830,"New York City","News tips? Share them here: http://nyti.ms/2FVHq9v

""The Weekly"" is our new TV series. Episodes air Sundays at 10 p.m. on FX and on Hulu the next day.",TRUE,"x1196196887277326336","legal bribery https://t.co/xTXQaSNWxo",2019-11-17 22:42:16,"Twitter for iPhone",4198,640,"x1634248890","kenklippenstein","Ken Klippenstein",154762,4942,19800,"USA! USA! USA!","Reporter @tytinvestigates. FOIA nerd. *SEND TIPS*: 202-510-1268 (use Signal). Tor Dropbox in pinned tweet. IG: http://instagram.com/kenklipp kenk@tyt.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jesse_holbrook/status/1196815350001569792","Jesse Holbrook",,"Jesse has an avid interest in transforming our failing political system for the better. #FeelTheBern",,FALSE,289,737,13,11399,23404,2010-10-13 21:41:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/202358370/1425305980","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/898256843809603584/y2plX6ho_normal.jpg"
"x331014449","x1196815350052073472",2019-11-19 15:39:49,"BobStone3","@RepDougCollins Isn't it Trump who is shutting out witnesses by ordering them to ignore Congressional subpoenas to testify?  Wouldn't Trump want them to testify if they had anything favorable to say in his defense?","Twitter Web App",124,"x1196781276595970048","x1060487274","RepDougCollins",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/5rDU0Xa4mq","https://twitter.com/i/web/status/1196815350052073472",,,,,,,,,"x1060487274","RepDougCollins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BobStone3/status/1196815350052073472","Bob Stone","East Coast USA","Narrow the Wealth Gap",,FALSE,180,346,2,13407,272,2011-07-07 14:27:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/331014449/1515445016","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/950471630660120576/jXhZ6zmp_normal.jpg"
"x21705181","x1196815350244884482",2019-11-19 15:39:49,"laureldavilacpa","Jennifer Williams: ""I found the July 25th phone call unusual [because] it discussed a domestic political matter."" 

Another witness has testified that Trump raised no ""foreign policy priorities in Ukraine and instead raised the Biden/Burisma investigation."" #DefendOurDemocracy","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x798973032362606600","RepValDemings","en",,,,,,,,,,,,,,,,"x1196799828526862336","Jennifer Williams: ""I found the July 25th phone call unusual [because] it discussed a domestic political matter."" 

Another witness has testified that Trump raised no ""foreign policy priorities in Ukraine and instead raised the Biden/Burisma investigation."" #DefendOurDemocracy",2019-11-19 14:38:09,"Twitter Web App",155,78,"x798973032362606600","RepValDemings","Rep. Val Demings",37223,828,5372,"Washington, DC I Orlando, FL","U.S. Representative Florida's 10th Congressional District. Public Servant. Former Orlando Police Chief. Christian. Wife. Mother. Grandmother. Harley Enthusiast.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/laureldavilacpa/status/1196815350244884482","Laurel M. Davila","Tustin and Irvine, California","#ERA #GreenNewDeal #MedicareforAll #Humanist #LGBTVoices #Warren2020 #CA45 #AD74 #SD37 #ProgressDems #ImpeachmentTaskForce ∑ 🗽🇺🇸","https://laurelmdavilacpa.com",FALSE,129007,131994,837,206665,174246,2009-02-23 23:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/21705181/1567967957","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1170768572672434176/bHDLnF6x_normal.jpg"
"x796881089704902656","x1196815350253404161",2019-11-19 15:39:49,"iWideOpen","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x126722715","abbydphillip","en",,,,,,,,,,,,,,,,"x1196786685150978050","WH Press Sec Stephanie Grisham claims Obama aides left 'you will fail"" notes in offices for Trump aides: “We came into the WH, I’ll tell you something. Every office was filled with Obama books and we had notes left behind that said ‘you will fail,’ ‘you aren’t going to make it,’”",2019-11-19 13:45:55,"TweetDeck",1932,844,"x126722715","abbydphillip","Abby D. Phillip",216041,3194,19365,"Washington, DC","@CNN Political Correspondent, former @washingtonpost @abcnews @politico. Relapsing road warrior. Tips, kind notes: Abby.Phillip@cnn.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iWideOpen/status/1196815350253404161","Militant_Normalita⭐️⭐️⭐️","United States","Dig a little deeper. Right this ship. Exercise your critical thinking skills. Return to common sense. #MAGA",,FALSE,5464,5960,34,320423,409736,2016-11-11 01:03:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/796881089704902656/1490463074","","http://pbs.twimg.com/profile_images/845688853893693444/ksQ3ChNT_normal.jpg"
"x1144443574085308416","x1196815350257422337",2019-11-19 15:39:49,"triss_mas","@GOP @DNC @SpeakerPelosi 

its ok for congress democraps &amp; hillary the obama/biden folks to use seperate secure servers to store stuff the trump administration &amp; GOP senate cant use servers that have been secured &amp; used before store in congress or wh.","Twitter Web App",,,"x11134252","GOP",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/nw1VHB7pkQ","https://twitter.com/i/web/status/1196815350257422337",,,,,,,,,"x11134252 x722793491059769344 x15764644","GOP DNC SpeakerPelosi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/triss_mas/status/1196815350257422337","TrissMas",,,,FALSE,31,106,0,3220,1871,2019-06-28 03:13:05,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1144445252507328513/vHUiUMpO_normal.jpg"
"x3989323570","x1196815350454726656",2019-11-19 15:39:49,"mikeinknoxville","This hearing is collapsing on the Democrats. They know it. They’re already panicking. This hoax is completely falling apart as their own witnesses confirm Trump’s defense.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x232901331","dbongino","en",,,,,,,,,,,,,,,,"x1196808784028545024","This hearing is collapsing on the Democrats. They know it. They’re already panicking. This hoax is completely falling apart as their own witnesses confirm Trump’s defense.",2019-11-19 15:13:44,"Twitter for iPhone",4429,1477,"x232901331","dbongino","Dan Bongino",1297563,645,54528,"Florida, USA","Host of The Dan Bongino Show.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mikeinknoxville/status/1196815350454726656","Mikeinknoxville","Knoxville, TN","USN 1974-1980 Conservative values, Pro Trumper, Make America Great Again!
#MAGA  #Istandwithtrump",,FALSE,5573,6136,8,58898,76570,2015-10-18 19:47:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/3989323570/1489670336","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/842375168043433984/89uKZKo8_normal.jpg"
"x583940240","x1196815350450380800",2019-11-19 15:39:49,"crissinaz","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x18686907","davidfrum","en",,,,,,,,,,,,,,,,"x1196815153762840577","Are you aware that Ukraine tried to warn the United States that Donald Trump's campaign chair Paul Manafort was a criminal?",2019-11-19 15:39:03,"TweetDeck",112,25,"x18686907","davidfrum","David Frum",804273,832,66015,,"Read more at The Atlantic. Reach me via http://DavidFrum.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/crissinaz/status/1196815350450380800","ChrisS","Arizona, USA","Liberal Democrat, mother of 3 sons, CT Yankee living in AZ  
I will support any D who can beat Trump & Liz and Bernie can't. Ruthlessly vet them!  I block MAGAs",,FALSE,1478,3571,3,60436,81894,2012-05-18 16:13:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/583940240/1450460546","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000140596397/c5c67029a7f351cd57f1057b3ff59af9_normal.jpeg"
"x830467270015082499","x1196815350597406720",2019-11-19 15:39:49,"CarrieSweet2017","@Delavegalaw That moment when he addressed his dad...my god. His family fled Russia to escape a regime where citizens feared for their lives for speaking truth to power. And now his family is under the same sort of threat because Vindman had the integrity to speak up about Trump's corruption.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x22929686 x872460123125448704","dcpoll Delavegalaw","en",,,,,,,,,,,,,,,,"x1196813988866207745","@Delavegalaw That moment when he addressed his dad...my god. His family fled Russia to escape a regime where citizens feared for their lives for speaking truth to power. And now his family is under the same sort of threat because Vindman had the integrity to speak up about Trump's corruption.",2019-11-19 15:34:25,"Twitter Web App",43,7,"x22929686","dcpoll","Polly Sigh",77256,990,72034,,"Loudmouth writer.
“If I were to remain silent, I'd be guilty of complicity.” –Albert Einstein",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarrieSweet2017/status/1196815350597406720","🌊🇺🇸Carrie Sweet🇺🇸🌊","Michigan, USA","No more lies.⚖️⚖️⚖️⚖️⚖️⚖️⚖️⚖️
No more hate.❤️❤️❤️❤️❤️❤️❤️❤️
No more Trump.🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",,FALSE,4160,3899,54,271373,211211,2017-02-11 17:23:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/830467270015082499/1571317681","","http://pbs.twimg.com/profile_images/1146736020819496961/2eLleTJO_normal.png"
