"id","screen_name","text","polite","sentiment","communication","retweet_count","followers_count","favourites_count","created_at"
470967582200446976,"Microgeneration","""For once my vote secured a seat for someone I respect &amp; expect to make an impact. Well done @Molly4Europe @SWGreenParty!"" Ditto #bbcbias","polite","positive","broadcasting",0,252,68,"Mon May 26 16:39:56 +0000 2014"
470968410810351616,"Anothergreen","@Daniel_Round @davenellist different perspectives and different problems for but I am hoping we can all work to re-elect Caroline","polite","neutral","engaging",0,29617,10949,"Mon May 26 16:43:13 +0000 2014"
470969098466496512,"benrileysmith","Includes -- Four direct quotes from SNP in run-up to vote; three common threads in statements; and one grinning @DavidCoburnUKip #indyref","polite","neutral","broadcasting",0,18962,514,"Mon May 26 16:45:57 +0000 2014"
470971669461602304,"davidmartinmep","“@Jason_Blean: @davidmartinmep  Congratulations on your re-election as a Scottish MEP” Thanks Jason","polite","positive","engaging",0,7196,101,"Mon May 26 16:56:10 +0000 2014"
470978332704911360,"green_ballerina","Kicking myself for using the wrong hashtag while live tweeting from the count #twitterrookie #vote2014","polite","neutral","broadcasting",0,29316,11070,"Mon May 26 17:22:39 +0000 2014"
470978603711479808,"KamaljeetJandu","@omniphonik - stay strong, focused &amp; above all else passionate about your beliefs","polite","positive","engaging",0,1907,1074,"Mon May 26 17:23:44 +0000 2014"
470980832686247936,"stibhan","@MEPStandingUp4U comhghairdeas Martina #fivemoreyears",NA,NA,NA,0,1028,6777,"Mon May 26 17:32:35 +0000 2014"
470980872934801408,"KamaljeetJandu","@DawnButlerBrent @sanchia4europe @IvanaBartoletti @BrentLabour. Tnx Dawn - see you soon.","polite","positive","engaging",0,1907,1074,"Mon May 26 17:32:45 +0000 2014"
470981064606101504,"thehat","@MEPStandingUp4U elected with 159,815.","polite","neutral","broadcasting",0,224,50,"Mon May 26 17:33:30 +0000 2014"
470981225310846976,"KamaljeetJandu","@PutneyLabour @IvanaBartoletti @sanchia4europe - Tnx for the kind words @PutneyLabour","polite","positive","engaging",0,1907,1074,"Mon May 26 17:34:09 +0000 2014"
470981866569596928,"KamaljeetJandu","@mdbuckley @IvanaBartoletti @sanchia4europe @biondi4europe - tnx Mike for your encouragement. See you soon","polite","positive","engaging",0,1907,1074,"Mon May 26 17:36:42 +0000 2014"
470982077702098944,"derbeian","@KatBoettge Hope not fear! We will come back stronger than ever in 2015 because we are the future.","polite","positive","engaging",0,1267,20937,"Mon May 26 17:37:32 +0000 2014"
470982350739107840,"conormaskey","Well done @MEPStandingUp4U - you worked like a Trojan during the campaign .... #TeamSFIreland","polite","positive","engaging",0,6939,8075,"Mon May 26 17:38:37 +0000 2014"
470982658244501504,"MargotLJParker","@KirkKus Thank you Kirk.","polite","positive","engaging",0,11139,3327,"Mon May 26 17:39:50 +0000 2014"
470982698656608256,"Jane_Basham","@ventofavorevole @LabourSelfies @richardhowitt @sandyofipswich @alexlmayer Thx - very helpful :)","polite","positive","engaging",0,4203,16583,"Mon May 26 17:40:00 +0000 2014"
470982894941659136,"KamaljeetJandu","@stellacreasy @IvanaBartoletti @sanchia4europe - Tnx Stella. See you soon.","polite","positive","engaging",0,1907,1074,"Mon May 26 17:40:47 +0000 2014"
470983431904845824,"simonboweslyon","@Biosleeve @nickgriffinmep brilliant comment, Ian  ^_^","polite","positive","engaging",0,51,67,"Mon May 26 17:42:55 +0000 2014"
470984632734056448,"MargotLJParker","@Zeidgeist Thank you Jeremy.","polite","positive","engaging",0,11139,3327,"Mon May 26 17:47:41 +0000 2014"
470985492079837184,"UKPizzaLover","@AnujaPrashar Good luck!","polite","positive","engaging",0,1907,2640,"Mon May 26 17:51:06 +0000 2014"
470990131701514240,"canlier_mehmet","@UEFAcom 's OBLIGATIONS: http://t.co/Zvj5GEl1nQ …  @EUombudsman @Number10gov @Andrew_Duff_MEP","polite","neutral","engaging",0,279,2915,"Mon May 26 18:09:32 +0000 2014"
470990583855845376,"kirstie_C","Our new #eastmidlands MEPs  @EmmaMcClarkin @RogerHelmerMEP @GlenisWillmott @MargotLJParker &gt; what are your priorities in representing us?","polite","neutral","engaging",2,207,34233,"Mon May 26 18:11:20 +0000 2014"
470993624029999104,"GoodallGiles","@cathynewman What was that in response to?","polite","neutral","engaging",0,4027,10073,"Mon May 26 18:23:25 +0000 2014"
470994115321430016,"NesatBasoglu61","MATCH FIXING IN TURKEY: http://t.co/ebL4DRSATX  @UEFAcom 's OBLIGATIONS: http://t.co/HoObl6sxh5  @SarahLudfordMEP @New_Europe @UNECOSOC","impolite","neutral","engaging",0,243,173,"Mon May 26 18:25:22 +0000 2014"
470994577919606784,"alliomack","@marcuschown @archangelolill how do u know its staffed by fair-minded well educated people. It's mostly privileged middle class white males","polite","negative","engaging",0,4179,7411,"Mon May 26 18:27:12 +0000 2014"
470994755338264576,"Pit_Dxb","@FariBrad because @Nigel_Farage has diff opinion doesn't make him wrong or racist. I live in Dubai on visa no passport no special treatment.","polite","neutral","engaging",0,344,3212,"Mon May 26 18:27:55 +0000 2014"
470995996475129856,"wiffen","How is apathy an earthquake @jonsnowC4? #poormetaphor Surely your education not that poor! Get off the fence &amp; stop attacking our last hope!","polite","negative","engaging",0,1123,166,"Mon May 26 18:32:50 +0000 2014"
470996006692474880,"Marillionmark","@sexynail234 @JoshBanksy1 @nickgriffinmep  PS;- one minute you blame immigrants for the country's ills, next you blame  'arrogant bankers'��","polite","negative","engaging",0,1437,6725,"Mon May 26 18:32:53 +0000 2014"
470997873363255296,"Trentprice101","@LBC @clivebull #ukip not down to recession. I wanted out of #EU in so called ""good time"" media and politicians listen NOW! @Nigel_Farage","polite","neutral","engaging",0,839,11323,"Mon May 26 18:40:18 +0000 2014"
471001278672547840,"Staircase2","@AHenry57 I blocked him It's cheaper... @kevin_maxwell @Miguelcubells @DavidCoburnUKip","polite","neutral","engaging",0,4152,95097,"Mon May 26 18:53:50 +0000 2014"
471001656315109376,"MarcoPic12","@Nigel_Farage compliments!!!","polite","positive","engaging",0,2436,35695,"Mon May 26 18:55:20 +0000 2014"
471002681486880768,"Rory_Palmer","@AndySawfordMP @GlenisWillmott @EastMidsLabour Thanks Andy for your support -  see you soon.","polite","positive","engaging",0,4625,1799,"Mon May 26 18:59:24 +0000 2014"
471002874299023360,"suzanneshine","@WomenDefyUKIP MT @patrickhadfield An excellent examination of Scotland's new #UKIP MEP @EyeEdinburgh via @btocher http://t.co/6cF1D5aOjw …","polite","neutral","engaging",0,5896,23922,"Mon May 26 19:00:10 +0000 2014"
471003447396151296,"Rory_Palmer","@C_Stihler_MEP Thanks - congrats on your re-election.","polite","positive","engaging",0,4625,1799,"Mon May 26 19:02:27 +0000 2014"
471004468755320832,"Rory_Palmer","@CllrAlanRhodes @GlenisWillmott Thanks Alan, and for all your support and campaigning.","polite","positive","engaging",0,4625,1799,"Mon May 26 19:06:30 +0000 2014"
471004938907430912,"antonyhook","@SarahDoverDeal @LibDems @JudithBuntingLD @catherinemep thanks Sarah, see you soon :-)","polite","positive","engaging",0,2470,1194,"Mon May 26 19:08:22 +0000 2014"
471005424691707904,"JudithBuntingLD","Hi @antonyhook Thinking of you and the other MEPs and candidates. Come back to Newbury soon. jb.x","polite","neutral","engaging",0,2761,6370,"Mon May 26 19:10:18 +0000 2014"
471005531214471168,"jurgenm1947","@Nigel_Farage Good luck hope you do well next year","polite","positive","engaging",0,13,2,"Mon May 26 19:10:44 +0000 2014"
471005760961642496,"Rory_Palmer","@CommunityUnion Thanks for all your support.","polite","positive","engaging",0,308,1,"Mon May 26 19:11:38 +0000 2014"
471006426845175808,"VoteNI","#GirlPower  @MEPStandingUp4U SF 159,813 @DianeDoddsMEP DUP 131,163 @Anna4Europe AP 44,432 @TinaForEurope NI21 10,553 = 345,961  #VoteNI2014","polite","neutral","broadcasting",0,685,281,"Mon May 26 19:14:17 +0000 2014"
471007330822553600,"SeanMcMonagle1","@roisemorgan @thefelonsclub @MEPStandingUp4U @FailteFeirste few people I know will be tempted to jump into taxi's and head up!! Lol","polite","neutral","engaging",0,1682,2168,"Mon May 26 19:17:53 +0000 2014"
471012055265607680,"NSinclaireMEP","@penmad just a bit :-)","polite","neutral","engaging",0,6764,6371,"Mon May 26 19:36:39 +0000 2014"
471012387903250432,"NSinclaireMEP","@frankieslegacy @bbcmtd :-) lots of media ahead","polite","neutral","engaging",0,4121,1737,"Mon May 26 19:37:58 +0000 2014"
471013638611156992,"smardenuppy77","@WomenDefyUKIP @CleanSheetUK @suzanneshine @stephentall @MSmithsonPB you just hate men and freedom of speech. And probably immigrants.","impolite","negative","engaging",0,2153,868,"Mon May 26 19:42:57 +0000 2014"
471014973700075520,"CllrQuinlivan","#TeamSinnFéin EU MEPS elected so far @LNBDublin @MEPStandingUp4U  Just waiting for NiRiada4Europe @mattcarthy #eu2014 http://t.co/DnvDRB22ZQ","polite","neutral","broadcasting",0,3792,2612,"Mon May 26 19:48:15 +0000 2014"
471015152943644672,"Lionelbari","Sir @grahamwatsonmep Graham Watson, just now: ...""either he [Antonescu] lost his mind, or has been bribed by PPE""","polite","neutral","broadcasting",0,103,35,"Mon May 26 19:48:58 +0000 2014"
471015510776496128,"C_Stihler_MEP","@elspethhathaway thank you for all your hard work","polite","positive","engaging",0,8230,3971,"Mon May 26 19:50:23 +0000 2014"
471016634833174528,"Dick_Puddlecote","@carlminns I bow to your knowledge, of course, but ours were folded over twice so another bad failure by public sector? @GawainTowler","polite","neutral","engaging",0,3446,11747,"Mon May 26 19:54:51 +0000 2014"
471017323936382976,"Kalista63","@Bogsideandproud @LADFLEG @HenryReillyukip @JimAllister Ignorance, paranoia and hatred has never been a rarity in Norn Iron","polite","negative","engaging",0,1886,5537,"Mon May 26 19:57:35 +0000 2014"
471018848964337664,"MigeruBlogger","@CepoDario for the record: http://t.co/C0Oso3HrwX @Andrew_Duff_MEP","polite","neutral","engaging",0,1166,144,"Mon May 26 20:03:39 +0000 2014"
471020737441300480,"PascaleLamb","Thank U @TheresaG_EU &amp; thanks all for making it such a privilege @Angeliki4eu @SteveCarter001 @Parnellnick @wajid4europe@julie4nw@cllrakhan","polite","positive","engaging",0,536,102,"Mon May 26 20:11:09 +0000 2014"
471023724528173056,"JonyB007","@Markymoomoo39 @Nigel_Farage @UKIP @93rdminute   as long as they're not black… European or homosexual!!","impolite","negative","broadcasting",0,1051,865,"Mon May 26 20:23:01 +0000 2014"
471023983039496192,"GreenEW_Karl","@JohnSwallow4 I was hoping that @PeterCranie would get his seat in the NW at least.","polite","neutral","engaging",0,789,115,"Mon May 26 20:24:03 +0000 2014"
471026264380547072,"GoodallGiles","@ferchu_mdq @stevegreen39 @EUCitizenAbroad Were you registered for the EP elections? Informed you needed to fill out extra form? #VoteDenied","polite","neutral","engaging",0,4027,10073,"Mon May 26 20:33:07 +0000 2014"
471027603349192704,"Schroedinger99","@GoodallGiles Great letter. I've summarized what I think needs fixing here: http://t.co/106qjPQBBG @LetMeVote_UK","polite","positive","engaging",0,2348,3686,"Mon May 26 20:38:26 +0000 2014"
471028730421583872,"vickyford","“@BrianLPorter: @vickyford well done glad your back as MEP for Castle Point.” Thanks brian.  We have a lot to do.","polite","positive","engaging",0,8051,3581,"Mon May 26 20:42:55 +0000 2014"
471031948287414272,"vickyford","@SariEssayah am very sorry if I am losing you as a colleague - I have valued your friendship so much.  Thank you for your honesty","polite","neutral","engaging",0,8051,3581,"Mon May 26 20:55:42 +0000 2014"
471032755762245632,"deadwood1976","@philhenrick that was a great interview, came across so refreshingly honest.","polite","positive","engaging",0,321,5721,"Mon May 26 20:58:54 +0000 2014"
471032807490617344,"SimonIckeUK","Be willing to stand for what is right even if you are the only one standing @Nigel_Farage @UKIP","polite","positive","engaging",0,479,1756,"Mon May 26 20:59:07 +0000 2014"
471035684095291392,"theeububble","@Andrew_Duff_MEP is this written by you or his assistant? you should blog for @theeububble now. Lets make an impact on #Europe!","polite","neutral","engaging",0,3209,2353,"Mon May 26 21:10:33 +0000 2014"
471036325060415488,"GuidoTurreni","@Crisi_Finanza @AlbertoBagnai ma perché anche @lepen ha perso? Anche @Nigel_Farage ?",NA,NA,NA,0,823,919,"Mon May 26 21:13:05 +0000 2014"
471041933968936960,"dneilmckay","@AnitaSharma The FN  in France are too extreme. @Nigel_Farage built @UKIP on the model of our Reform party.","polite","neutral","engaging",0,2146,75,"Mon May 26 21:35:23 +0000 2014"
471043775163146240,"jasonkitcat","Long live borough hall – it is working better than Whitehall - http://t.co/VDsnJtK7Nh http://t.co/LUMawiGt9a","polite","neutral","broadcasting",0,5229,409,"Mon May 26 21:42:42 +0000 2014"
471048257100328960,"ChristinaFell14","@stevebeasant @emcmillanscott Not to forget NC's integrity and he did stabled the country in 2010. Politics is all about polarities.","polite","neutral","engaging",0,1270,4347,"Mon May 26 22:00:30 +0000 2014"
471049773190221824,"DickTVShow","@RogerHelmerMEP Well done Roger. Now go and round up those gays &amp; foreigners. Don't worry, you can say you were just following orders. #UKIP","polite","negative","engaging",0,129,6827,"Mon May 26 22:06:32 +0000 2014"
471049833038761984,"NichStarling","@Sean_Kemp @BelindaBG just wonder if you've canvassed recently ? Spoken to real voters ? SPADs not held in high regard by real activists","polite","negative","engaging",0,1091,1330,"Mon May 26 22:06:46 +0000 2014"
471050130272288768,"IainMcGill","Viva Rod Petrie","polite","positive","broadcasting",0,5102,543,"Mon May 26 22:07:57 +0000 2014"
471051803564732416,"DonnaInSussex","@andershanson @HouseofTwits no.","polite","neutral","engaging",0,84,121,"Mon May 26 22:14:36 +0000 2014"
471054077120757760,"PeterDCXW","@SLATUKIP Already have. See previous tweets. @TheHughesLady @SuzanneShine @WomenDefyUKIP","polite","neutral","engaging",0,70,2140,"Mon May 26 22:23:38 +0000 2014"
471055879350280192,"PennyBarefoot","@DanHannanMEP  As usual you spoke sense however you looked really poorly. I hope you are ok.","polite","neutral","engaging",0,44,4137,"Mon May 26 22:30:48 +0000 2014"
471056224306622464,"PeterDCXW","@WomenDefyUKIP In any case, Toynbee &amp; Dawkins are anti-Catholic. Doesn’t make them fascists. @TheHughesLady @SuzanneShine @SLATUKIP","polite","neutral","engaging",0,2574,1235,"Mon May 26 22:32:10 +0000 2014"
471057804191883264,"Aaron_Swain_","You know what, if @Nigel_Farage does one day get into power. Change will of happened. For far to long, we have been lied to and robbed.","polite","negative","broadcasting",0,766,375,"Mon May 26 22:38:27 +0000 2014"
471059340611575808,"Eldreda71Mercia","@UKIPNCornwall @theblindblogger @A_VanderElst @NathanGillMEP @nufcno1fan @Feistynatasha @Jukedomain @2tweetaboutit Thank you ��","polite","positive","engaging",0,1141,18433,"Mon May 26 22:44:33 +0000 2014"
471064042292133888,"GoodallGiles","@JROAshton I use the term loosely, but they sit with the European socialist group","polite","neutral","engaging",0,4027,10073,"Mon May 26 23:03:14 +0000 2014"
471069115336388608,"concernedofmcr","@justbeinganicon @theblindblogger @GawainTowler I heard he wasn't on the list. @milroy666 will know.","polite","neutral","engaging",0,18174,783,"Mon May 26 23:23:23 +0000 2014"
471070489545555968,"HudsonPhilipd","@DanHannanMEP @Lokster71 They hated capitalism and wealth accumulators (jews). It's remarkable that lefty's confuse Nazism with the right","polite","neutral","engaging",0,2127,34282,"Mon May 26 23:28:51 +0000 2014"
471071412430467072,"BogdanSzuta","@DanHannanMEP And now You're done IT Daniel-U used facts instead od emotions. Shame on U for creating such a ""controversy"". @Lokster71","polite","negative","engaging",0,93,1347,"Mon May 26 23:32:31 +0000 2014"
471071715368656896,"DalydeGagne","@DanHannanMEP Fascism does not have socialist roots. @MnWthtQualities","polite","neutral","engaging",0,3683,109,"Mon May 26 23:33:43 +0000 2014"
471072257222402048,"CON_WAR_ORG","@divittor028 @Nigel_Farage love it!","polite","positive","engaging",0,430,1458,"Mon May 26 23:35:52 +0000 2014"
471073975641341952,"Lokster71","@DanHannanMEP has a lot more followers than me, which means my timeline is now awash with Hitler was a socialist people. Nice work Sir.","impolite","negative","broadcasting",0,1757,860,"Mon May 26 23:42:42 +0000 2014"
471074173755076608,"GawainTowler","@justbeinganicon Both had facial furniture and liked uniforms","polite","neutral","engaging",0,8436,229,"Mon May 26 23:43:29 +0000 2014"
471075306997305344,"joehill27","@ShneurOdzeUKIP the point is, not so long ago Jews were treated like aliens - on principle we should be extremely pro immigration!","polite","neutral","engaging",0,695,9611,"Mon May 26 23:48:00 +0000 2014"
471075687961722880,"FionaRadic","@hunter_fran and worth fighting for a power of recall ...","polite","neutral","engaging",0,1110,2659,"Mon May 26 23:49:30 +0000 2014"
471077107213537280,"Writer_LovinIt",".@nickgriffinmep &lt;sarcasm&gt;You'll be most welcome in Hebden Bridge. Can't wait to meet you. &lt;/sarcasm&gt;","polite","negative","engaging",0,778,4093,"Mon May 26 23:55:09 +0000 2014"
471077585641013248,"joehill27","@WhitefootUKIP @ShneurOdzeUKIP that would have been disastrous! So I can't see how he can stand for UKIP on principle. Historically speaking","polite","negative","engaging",0,695,9611,"Mon May 26 23:57:03 +0000 2014"
471078599072940032,"ShneurOdzeUKIP","@joehill27 Can we trade facts please. Where does UKIP state a prefrence, where we see immigration coming from?","polite","neutral","engaging",0,1087,2561,"Tue May 27 00:01:04 +0000 2014"
471080520403922944,"ShneurOdzeUKIP","@joehill27 I suggest you listen/watch it back &amp; take his words in context, which I fully defend.","polite","neutral","engaging",1,2566,15252,"Tue May 27 00:08:42 +0000 2014"
471082865137287168,"ShneurOdzeUKIP","@joehill27 He was talking about crime, not people! Notice how you quickly move on every time you’re caught out...","polite","negative","engaging",37,1021,4869,"Tue May 27 00:18:02 +0000 2014"
471082901074108416,"WhitefootUKIP","@joehill27 @ShneurOdzeUKIP Crime statistics, e.g. 93%atm fraud official stats apparently say are by Romanian gangs.","polite","neutral","engaging",0,975,3539,"Tue May 27 00:18:10 +0000 2014"
471086052921602048,"VoteNI","Update  @DianeDoddsMEP 133,466 @AlexForEurope 87,028 @JNicholsonMEP 86,673 @JimAllister 77,066 @Anna4Europe 53,954 @HenryReillyukip 26,017","polite","neutral","engaging",0,4947,14950,"Tue May 27 00:30:42 +0000 2014"
471091388290203648,"colinwforster","@DanHannanMEP Twice, 2001/2 and 2008/9","polite","neutral","engaging",0,368,2367,"Tue May 27 00:51:54 +0000 2014"
471092181525331968,"Oli_Row","@nickgrffn9 @nickgriffinmep BNP","polite","neutral","engaging",0,1350,21259,"Tue May 27 00:55:03 +0000 2014"
471110797167702016,"Connor_ML","@fazel67 @CalumMac1997 @Nigel_Farage is gonna deport you","impolite","negative","engaging",0,273,412,"Tue May 27 02:09:01 +0000 2014"
471175660317470720,"sufiboy","@marcuschown That's an interesting list of members.","polite","neutral","engaging",0,3160,532314,"Tue May 27 06:26:46 +0000 2014"
471179393185107968,"suzanneshine","@LiberalIsland @WomenDefyUKIP I'm sure there will be a proper forensic investigation and not cutting corners. Democracy.","polite","neutral","engaging",0,5896,23922,"Tue May 27 06:41:36 +0000 2014"
471180532039315456,"En_Ulv_i_Skogen","@JefferyThomas88 @nickgriffinmep They won't hire him, he'll just eat all of the stock #fuckoffcyclops","impolite","negative","engaging",0,21,644,"Tue May 27 06:46:07 +0000 2014"
471186590308773888,"CllrChrisPain","@concernedofmcr Hi John, if you look at my web site http://t.co/lY2VsK3hnv and go to the news section, there is a statement re my issue","polite","neutral","engaging",0,990,26,"Tue May 27 07:10:12 +0000 2014"
471190233103347712,"3canary","@InternatAlchemy @forthleft @Nigel_Farage I hear Farage's euro song contest party was like having Richard Dawkins and Satan over for Xmas","polite","negative","engaging",0,1294,1295,"Tue May 27 07:24:40 +0000 2014"
471192531125161984,"philiptoilet","@JimAllister jim what is going on with regards jolene bunting, is she alright?","polite","neutral","engaging",0,41,38,"Tue May 27 07:33:48 +0000 2014"
471197762990923776,"ThompsonTony56","@RogerHelmerMEP @BetterOffOut That's life as they say! good luck with mount Newark !","polite","neutral","engaging",0,594,41311,"Tue May 27 07:54:35 +0000 2014"
471198361094459392,"bluerobbo69","@YIScotland @CommenSenceNow @DavidCoburnUKip @ukipscotland  My favourite result of the election. #Scotland #ukip","polite","neutral","engaging",0,1027,6111,"Tue May 27 07:56:58 +0000 2014"
471199274773278720,"suzanneshine","@faro0485 @dennydedog @mikkiconnors You have used your platform on social media as a UKIP representative to share very insensitive views.","polite","negative","engaging",0,5896,23922,"Tue May 27 08:00:36 +0000 2014"
471199865163509760,"lochlao","@john_mcguirk @mattcarthy @IRLPatricia I met him in Glencolumbkille 3 years ago. He is very personable and sharp. Not a political schmoozer","polite","positive","engaging",0,152,695,"Tue May 27 08:02:56 +0000 2014"
471200675133947904,"offstretcher","@marcuschown @JennieMacfie @offstretcher: and covered up over Saville? Does the BBC itself need an enquiry?","polite","neutral","engaging",0,201,495,"Tue May 27 08:06:10 +0000 2014"
471201668131213312,"4_Walls","Thanks very much @propindeye for using my interview with @nigel_farage @UKIP on UKIP's housing policy http://t.co/zlH2tTKlNN #property","polite","positive","engaging",0,16612,188,"Tue May 27 08:10:06 +0000 2014"
471202633689337856,"ExtraBold","@BBCSheffield @JaneCollinsUKIP If not, how about donating the MEP salary to a good cause?","polite","neutral","engaging",0,1961,846,"Tue May 27 08:13:57 +0000 2014"
471206938769104896,"ExtraBold","@straczynski Perhaps they crashed into each other. Hard to see where you're going in a sub.","polite","neutral","engaging",0,1961,846,"Tue May 27 08:31:03 +0000 2014"
471207516492550144,"JoHayesLibDem","@scotgardener @GeorgeMonbiot Perhaps not. Perhaps it was not possible to deliver pledge without majority or healthy public finances","polite","neutral","engaging",0,1482,2153,"Tue May 27 08:33:21 +0000 2014"
471209748160086016,"DavidCoburnUKip","@BigDaveScott Many thanks to you Dave","polite","positive","engaging",0,18238,4565,"Tue May 27 08:42:13 +0000 2014"
471210322800689152,"DavidCoburnUKip","@tailspin1 @athanaseus Many thanks Anton","polite","positive","engaging",0,18238,4565,"Tue May 27 08:44:30 +0000 2014"
471211733236080640,"DavidCoburnUKip","@ChloePrior94 Many thansk to you Chloe","polite","positive","engaging",0,18238,4565,"Tue May 27 08:50:06 +0000 2014"
471212682339958784,"DavidCoburnUKip","@Ninas5Nina Many thanks to you Nina","polite","positive","engaging",0,5,0,"Tue May 27 08:53:52 +0000 2014"
471212725423857664,"VictoryV2013","@Mike_Fabricant @stuartgmcintyre Those cards were so handy for writing shopping lists on....ah, the good old days!","polite","positive","engaging",0,83,317,"Tue May 27 08:54:03 +0000 2014"
471212760592683008,"DavidCoburnUKip","@Bitesize26 Many thanks to you Tony","polite","positive","engaging",0,18238,4565,"Tue May 27 08:54:11 +0000 2014"
471213544814673920,"JoHayesLibDem","@GeorgeMonbiot Easy to carp from outside with hindsight but cabinet secretary thought it imperative to avoid 1930s-style sterling crash","polite","neutral","engaging",0,1482,2153,"Tue May 27 08:57:18 +0000 2014"
471214316981858304,"Tickhillblade","@Michael_Heaver not forgetting WMD","polite","neutral","engaging",0,225,915,"Tue May 27 09:00:22 +0000 2014"
471215131264024576,"DavidCoburnUKip","@benjamincohen @pinknews Benjamin I have told you many times I will publicly debate with you but you never seem to want to- offer ON","polite","neutral","engaging",0,18238,4565,"Tue May 27 09:03:36 +0000 2014"
471217479218638848,"ScrumpyNed","@CllrSRichardson @JillEvansMEP @MebyonKernow Successful!!?!!?  She only got back in thanks to swing to UKIP.","polite","negative","engaging",0,152,226,"Tue May 27 09:12:56 +0000 2014"
471218449889624064,"DavidCoburnUKip","@stavrosfarrelli Many thanks Stephen","polite","positive","engaging",0,18238,4565,"Tue May 27 09:16:47 +0000 2014"
471219081291788288,"DavidCoburnUKip","@JonnyLaveryUKIP Many thanks Jonny","polite","positive","engaging",0,18238,4565,"Tue May 27 09:19:18 +0000 2014"
471219103899066368,"vickyford","“@trussliz: Delighted that @vickyford, @GVOMEP and @DCBMEP have been reelected as MEPs in Eastern Region.” Thanks Elizabeth!","polite","positive","engaging",0,8051,3581,"Tue May 27 09:19:23 +0000 2014"
471219590643847168,"DavidCoburnUKip","@gpate1979 Many thanks to you","polite","positive","engaging",0,18238,4565,"Tue May 27 09:21:19 +0000 2014"
471219892784734208,"Casumptious","@IanBarr67 @sweeneycfc1 @DavidCoburnUKip In other words! You're loosing! Hurry up &amp; call me racist! Don't bother it been done to death!","impolite","negative","engaging",0,4490,37662,"Tue May 27 09:22:31 +0000 2014"
471221296412778496,"AbigayilMcFadye","@DavidCoburnUKip The man who cares so much about Scotland he hasn't lived here for 23 years.","impolite","negative","engaging",0,78,328,"Tue May 27 09:28:06 +0000 2014"
471221504471232512,"AbigayilMcFadye","@DavidCoburnUKip The man involved with a party who believe in aborting Down syndrome babies.","polite","neutral","broadcasting",0,78,328,"Tue May 27 09:28:56 +0000 2014"
471222809147236352,"NathanGillMEP","@CateMosse Our manifesto comes out in September - am sure you can be patient until then","polite","neutral","engaging",0,7095,375,"Tue May 27 09:34:07 +0000 2014"
471222876587458560,"DavidCoburnUKip","@GawainTowler Will do","polite","neutral","engaging",0,18238,4565,"Tue May 27 09:34:23 +0000 2014"
471223419171012608,"JoHayesLibDem","@GeorgeMonbiot Of course, but it was least worst option in circs: crisis, no money, hung parliament. All counterfactuals horrible","polite","neutral","engaging",0,4,0,"Tue May 27 09:36:32 +0000 2014"
471223560590340096,"CllrChasBooth","@wornoutmumhack @edinburghpaper good question. I'll ask our panelists &amp; let you know!","polite","neutral","engaging",0,3804,2768,"Tue May 27 09:37:06 +0000 2014"
471223752303607808,"myindyscotland","@DavidCoburnUKip As you oppose the EU as a waste of UK money, will you be refusing any EU money during your time as MEP for Scotland? #UKIP","polite","neutral","engaging",0,342,1139,"Tue May 27 09:37:52 +0000 2014"
471225829457158144,"sarahlhodgson1","@NathanGillMEP congrats on the election result, was hoping for a quick chat about it and the Flintshire vote if you have a spare few mins?","polite","positive","engaging",0,2033,2013,"Tue May 27 09:46:07 +0000 2014"
471225968137228288,"belcherdiscuss","@DavidCoburnUKip what's the deal with the scottish parliament, do you think ukip can break into it? Is it in their interest to do so?","polite","neutral","engaging",0,543,1164,"Tue May 27 09:46:40 +0000 2014"
471226833279918080,"BelindaBG","@unity_mot @gdnwomenleaders Indeed.","polite","neutral","engaging",0,3921,1890,"Tue May 27 09:50:06 +0000 2014"
471229013307166720,"WillDuckworthGP","@basicsnddetails Yes, I think that's a good idea.  e-mail me. wjduckworth@hotmail.co.uk","polite","positive","engaging",0,3566,144,"Tue May 27 09:58:46 +0000 2014"
471229332598587392,"DavidCoburnUKip","@Fight4UK Many thanks for your support","polite","positive","engaging",0,18238,4565,"Tue May 27 10:00:02 +0000 2014"
471231139936731136,"IainMcGill","@Newbattleatwar fantastic series of tweets - thank you","polite","positive","engaging",0,5102,543,"Tue May 27 10:07:13 +0000 2014"
471231292408070144,"DavidCoburnUKip","@benjamincohen @pinknews No it is a v Real Injustice and not to recognise that is simply Wrong","polite","neutral","engaging",0,678,5099,"Tue May 27 10:07:49 +0000 2014"
471232420248055808,"DeadpanMarc","@nickgriffinmep @StanCollymore I guess Nick is free to cut loose with the abuse now he has no MEP seat to defend.","polite","neutral","engaging",0,498,2761,"Tue May 27 10:12:18 +0000 2014"
471232754655715328,"AJPritch_V2","@StanCollymore @nickgriffinmep a rule that applies LESS often than it actually applies. Great grasp of the English language, gobshite!","impolite","negative","engaging",0,251,459,"Tue May 27 10:13:38 +0000 2014"
471232886302318592,"DavidCoburnUKip","@darrenbjohn @benjamincohen @pinknews @RogerHelmerMEP of course not -","polite","neutral","engaging",0,18238,4565,"Tue May 27 10:14:09 +0000 2014"
471232968712007680,"retlivdead","@StanCollymore @nickgriffinmep What about 'science'?","polite","neutral","engaging",0,523,1995,"Tue May 27 10:14:29 +0000 2014"
471233078963470336,"OsborneP94","1. He's still an MEP 2. There's more instances of e before I so that rule doesn't work, you pair of tits @StanCollymore @nickgriffinmep","impolite","negative","engaging",0,674,659,"Tue May 27 10:14:55 +0000 2014"
